model,reference_type,model_seed,eval_seed,report_id,icare_score
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,321,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,322,31.57894736842105
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,323,58.333333333333336
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,324,55.00000000000001
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,325,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,326,88.88888888888889
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,327,90.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,328,62.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,329,94.73684210526316
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,330,38.88888888888889
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,331,92.85714285714286
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,332,89.47368421052632
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,333,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,334,87.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,335,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,336,23.07692307692308
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,337,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,338,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,339,94.11764705882352
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,340,35.714285714285715
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,341,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,342,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,343,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,344,29.411764705882355
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,345,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,346,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,347,45.83333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,348,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,349,42.85714285714285
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,350,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,351,21.428571428571427
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,352,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,353,44.44444444444444
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,354,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,355,70.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,356,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,357,25.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,358,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,359,80.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,360,44.44444444444444
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,361,85.71428571428571
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,362,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,363,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,364,42.85714285714285
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,365,70.83333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,366,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,367,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,368,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,369,30.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,370,35.714285714285715
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,371,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,372,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,373,62.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,374,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,375,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,376,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,377,80.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,378,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,379,83.33333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,380,93.33333333333331
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,381,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,382,54.54545454545454
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,383,90.9090909090909
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,384,87.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,385,61.11111111111112
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,386,20.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,387,78.94736842105263
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,388,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,389,53.84615384615385
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,390,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,391,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,392,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,393,84.61538461538461
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,394,44.44444444444444
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,395,64.70588235294117
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,396,88.88888888888889
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,397,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,398,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,399,25.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,400,90.47619047619048
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,401,83.33333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,402,52.94117647058824
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,403,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,404,88.23529411764706
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,405,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,406,55.55555555555556
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,407,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,408,76.92307692307693
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,409,34.61538461538461
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,410,94.11764705882352
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,411,88.23529411764706
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,412,58.333333333333336
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,413,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,414,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,415,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,416,47.368421052631575
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,417,87.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,418,20.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,419,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,420,36.36363636363637
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,421,25.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,422,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,423,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,424,90.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,425,62.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,426,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,427,72.22222222222221
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,428,22.22222222222222
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,429,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,430,25.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,431,76.47058823529412
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,432,52.94117647058824
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,433,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,434,70.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,435,36.36363636363637
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,436,36.36363636363637
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,437,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,438,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,439,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,440,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,441,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,442,30.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,443,58.82352941176471
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,444,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,445,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,446,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,447,27.77777777777778
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,448,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,449,76.92307692307693
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,450,80.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,451,37.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,452,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,453,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,454,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,455,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,456,64.28571428571429
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,457,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,458,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,459,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,460,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,461,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,462,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,463,38.46153846153847
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,464,85.71428571428571
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,465,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,466,88.88888888888889
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,467,26.08695652173913
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,468,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,469,83.33333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,470,72.72727272727273
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,471,53.84615384615385
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,472,37.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,473,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,474,54.54545454545454
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,475,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,476,68.42105263157895
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,477,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,478,30.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,479,66.66666666666666
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,480,78.57142857142857
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,481,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,482,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,483,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,484,55.55555555555556
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,485,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,486,63.63636363636363
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,487,80.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,488,90.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,489,69.23076923076923
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,490,12.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,491,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,492,42.10526315789473
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,493,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,494,93.75
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,495,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,496,42.85714285714285
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,497,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,498,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,499,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,500,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,501,65.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,502,29.411764705882355
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,503,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,504,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,505,27.77777777777778
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,506,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,507,45.45454545454545
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,508,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,509,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,510,38.46153846153847
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,511,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,512,54.54545454545454
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,513,36.36363636363637
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,514,76.92307692307693
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,515,45.45454545454545
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,516,45.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,517,90.9090909090909
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,518,40.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,519,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,520,77.77777777777779
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,521,92.3076923076923
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,522,72.72727272727273
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,523,30.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,524,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,525,76.47058823529412
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,526,77.77777777777779
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,527,76.47058823529412
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,528,47.61904761904761
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,529,83.33333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,530,83.33333333333334
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,531,87.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,532,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,533,84.61538461538461
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,534,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,535,33.33333333333333
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,536,84.21052631578947
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,537,27.27272727272727
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,538,20.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,539,40.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,540,81.81818181818183
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,541,30.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,542,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,543,41.17647058823529
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,544,92.3076923076923
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,545,43.75
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,546,40.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,547,71.42857142857143
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,548,28.57142857142857
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,549,70.58823529411765
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,550,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,551,50.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,552,28.57142857142857
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,553,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,554,64.28571428571429
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,555,90.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,556,73.68421052631578
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,557,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,558,76.92307692307693
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,559,87.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,560,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,561,45.45454545454545
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,562,30.76923076923077
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,563,31.57894736842105
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,564,47.61904761904761
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,565,62.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,566,53.333333333333336
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,567,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,568,57.89473684210527
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,569,60.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,570,45.45454545454545
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,571,58.333333333333336
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,572,94.11764705882352
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,573,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,574,70.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,575,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,576,46.15384615384615
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,577,75.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,578,27.77777777777778
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,579,57.14285714285714
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,580,52.94117647058824
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,581,71.42857142857143
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,582,31.57894736842105
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,583,45.45454545454545
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,584,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,585,62.5
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,586,54.54545454545454
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,587,53.333333333333336
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,588,100.0
mimic-cxr-findings-baseline,gt_reports_as_ref,1,123,589,21.428571428571427
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,0,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,1,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,2,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,3,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,4,61.53846153846154
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,5,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,6,77.77777777777779
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,7,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,8,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,9,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,10,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,11,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,12,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,13,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,14,50.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,15,90.9090909090909
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,16,87.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,17,85.71428571428571
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,18,45.45454545454545
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,19,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,20,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,21,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,22,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,23,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,24,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,25,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,26,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,27,42.85714285714285
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,28,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,29,70.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,30,88.88888888888889
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,31,42.85714285714285
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,32,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,33,88.88888888888889
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,34,88.23529411764706
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,35,33.33333333333333
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,36,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,37,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,38,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,39,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,40,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,41,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,42,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,43,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,44,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,45,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,46,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,47,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,48,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,49,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,50,46.15384615384615
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,51,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,52,71.42857142857143
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,53,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,54,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,55,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,56,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,57,87.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,58,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,59,33.33333333333333
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,60,47.368421052631575
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,61,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,62,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,63,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,64,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,65,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,66,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,67,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,68,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,69,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,70,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,71,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,72,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,73,63.63636363636363
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,74,54.54545454545454
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,75,88.88888888888889
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,76,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,77,42.85714285714285
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,78,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,79,63.63636363636363
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,80,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,81,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,82,50.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,83,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,84,37.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,85,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,86,57.14285714285714
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,87,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,88,87.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,89,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,90,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,91,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,92,62.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,93,62.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,94,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,95,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,96,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,97,83.33333333333334
